point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-4,di_t-5,di_t-6,di_t-7,di_t-8,di_t-9
90,5,1,,6.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,2.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,5.0,,,5.0,,3.0,,
91,5,1,,6.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,4.0,,5.0,,,3.0,,3.0,,5.0,3.0,,3.0,,2.0,,2.0,,2.0,,,1.0,,,0.0,,0.0,0.0,,0.0,5.0,,,4.0,,3.0,,
92,5,1,,4.0,2.0,,2.0,2.0,,2.0,,,2.0,,,2.0,,3.0,,4.0,,4.0,,,3.0,,2.0,,4.0,6.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,2.0,,2.0,4.0,,,5.0,,6.0,,
93,5,1,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,,2.0,,3.0,,4.0,,4.0,,,3.0,,2.0,,4.0,7.0,,6.0,,6.0,,6.0,,6.0,,,6.0,,,5.0,,3.0,3.0,,2.0,5.0,,,6.0,,7.0,,
94,5,1,,6.0,3.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,4.0,,5.0,,5.0,,,4.0,,3.0,,6.0,8.0,,8.0,,7.0,,7.0,,7.0,,,6.0,,,6.0,,5.0,4.0,,3.0,7.0,,,7.0,,8.0,,
95,5,1,,6.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,5.0,,5.0,,,4.0,,3.0,,6.0,8.0,,8.0,,7.0,,7.0,,7.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,7.0,,
96,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,5.0,,4.0,,,3.0,,2.0,,5.0,7.0,,7.0,,7.0,,6.0,,6.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,7.0,,
97,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,5.0,6.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,3.0,,2.0,5.0,,,6.0,,6.0,,
98,5,1,,4.0,2.0,,2.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,,4.0,,,3.0,,3.0,2.0,,2.0,5.0,,,6.0,,5.0,,
99,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,4.0,,,4.0,,3.0,,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,,4.0,,,4.0,,3.0,2.0,,2.0,5.0,,,6.0,,5.0,,
100,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,4.0,,4.0,,4.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,1.0,5.0,,,6.0,,4.0,,
101,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,6.0,3.0,,3.0,,3.0,,3.0,,2.0,,,2.0,,,2.0,,2.0,1.0,,1.0,5.0,,,5.0,,3.0,,
102,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,6.0,,,4.0,,4.0,,5.0,2.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,1.0,4.0,,,4.0,,2.0,,
103,5,1,,7.0,3.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,6.0,,,4.0,,3.0,,5.0,2.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,4.0,,,4.0,,2.0,,
104,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,6.0,,,4.0,,4.0,,5.0,0.0,,1.0,,1.0,,1.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,0.0,,
105,5,1,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,,3.0,,2.0,,,2.0,,1.0,,2.0,4.0,,4.0,,5.0,,5.0,,5.0,,,4.0,,,3.0,,2.0,2.0,,2.0,3.0,,,3.0,,4.0,,
106,5,1,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,3.0,,2.0,,,2.0,,1.0,,3.0,4.0,,4.0,,5.0,,4.0,,4.0,,,4.0,,,3.0,,2.0,2.0,,1.0,3.0,,,4.0,,4.0,,
107,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,2.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,6.0,6.0,,7.0,,7.0,,6.0,,6.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,6.0,,
108,5,1,,5.0,1.0,,1.0,1.0,,1.0,,,2.0,,,2.0,,3.0,,4.0,,4.0,,,3.0,,2.0,,5.0,8.0,,8.0,,8.0,,7.0,,7.0,,,5.0,,,4.0,,3.0,2.0,,2.0,6.0,,,7.0,,8.0,,
109,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,5.0,,4.0,,,3.0,,3.0,,6.0,8.0,,8.0,,7.0,,7.0,,7.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,8.0,,
110,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,5.0,,4.0,,,3.0,,2.0,,5.0,7.0,,7.0,,7.0,,7.0,,7.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,7.0,,
111,5,1,,4.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,4.0,,3.0,,,3.0,,2.0,,4.0,6.0,,6.0,,6.0,,6.0,,5.0,,,5.0,,,4.0,,3.0,3.0,,2.0,5.0,,,6.0,,6.0,,
112,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,4.0,,5.0,,4.0,,,3.0,,3.0,,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,,4.0,,,3.0,,2.0,2.0,,1.0,5.0,,,6.0,,6.0,,
113,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,4.0,,4.0,,4.0,,3.0,,3.0,,,2.0,,,1.0,,1.0,1.0,,1.0,5.0,,,6.0,,5.0,,
114,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,4.0,,3.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,1.0,5.0,,,5.0,,4.0,,
115,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,6.0,,,4.0,,4.0,,5.0,2.0,,2.0,,2.0,,2.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,2.0,,
116,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,6.0,,,4.0,,4.0,,5.0,2.0,,2.0,,2.0,,2.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,1.0,4.0,,,4.0,,2.0,,
117,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,6.0,,,4.0,,4.0,,5.0,0.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,0.0,,
118,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,5.0,,6.0,,,4.0,,3.0,,5.0,0.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,0.0,,
119,5,1,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,3.0,,2.0,,,2.0,,1.0,,3.0,4.0,,4.0,,5.0,,4.0,,4.0,,,4.0,,,3.0,,2.0,2.0,,1.0,3.0,,,4.0,,4.0,,
120,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,2.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,5.0,6.0,,7.0,,7.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,2.0,,2.0,6.0,,,6.0,,6.0,,
121,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,2.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,6.0,8.0,,8.0,,8.0,,7.0,,7.0,,,6.0,,,5.0,,4.0,3.0,,3.0,6.0,,,7.0,,8.0,,
122,5,1,,6.0,2.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,5.0,,5.0,,5.0,,,3.0,,3.0,,6.0,8.0,,8.0,,8.0,,7.0,,7.0,,,7.0,,,6.0,,5.0,4.0,,4.0,7.0,,,8.0,,8.0,,
123,5,1,,5.0,2.0,,1.0,2.0,,2.0,,,3.0,,,3.0,,5.0,,5.0,,4.0,,,3.0,,2.0,,5.0,7.0,,7.0,,7.0,,7.0,,7.0,,,6.0,,,5.0,,4.0,4.0,,3.0,6.0,,,7.0,,7.0,,
124,5,1,,3.0,2.0,,2.0,2.0,,2.0,,,3.0,,,4.0,,4.0,,5.0,,3.0,,,2.0,,2.0,,4.0,5.0,,5.0,,5.0,,5.0,,5.0,,,4.0,,,4.0,,3.0,2.0,,2.0,4.0,,,5.0,,5.0,,
125,5,1,,5.0,3.0,,3.0,3.0,,4.0,,,4.0,,,4.0,,5.0,,5.0,,4.0,,,4.0,,3.0,,5.0,6.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,2.0,,2.0,5.0,,,6.0,,6.0,,
126,5,1,,6.0,4.0,,4.0,4.0,,4.0,,,5.0,,,5.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,5.0,6.0,,6.0,,5.0,,4.0,,4.0,,,3.0,,,2.0,,1.0,0.0,,0.0,5.0,,,6.0,,6.0,,
127,5,1,,6.0,3.0,,3.0,4.0,,4.0,,,4.0,,,5.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,6.0,4.0,,5.0,,4.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,0.0,5.0,,,5.0,,4.0,,
128,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,4.0,,,5.0,,5.0,,5.0,,6.0,,,4.0,,4.0,,5.0,3.0,,4.0,,3.0,,2.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,5.0,,,5.0,,3.0,,
129,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,2.0,,2.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
130,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
131,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,0.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,0.0,,
132,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,1.0,1.0,,1.0,3.0,,,2.0,,0.0,,
133,5,1,,3.0,0.0,,0.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,3.0,,2.0,,,1.0,,1.0,,3.0,4.0,,4.0,,5.0,,4.0,,4.0,,,3.0,,,3.0,,2.0,1.0,,1.0,4.0,,,4.0,,4.0,,
134,5,1,,2.0,0.0,,0.0,0.0,,0.0,,,1.0,,,1.0,,2.0,,2.0,,2.0,,,1.0,,1.0,,3.0,5.0,,5.0,,6.0,,5.0,,5.0,,,4.0,,,2.0,,1.0,1.0,,1.0,3.0,,,4.0,,5.0,,
135,5,1,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,,2.0,,3.0,,4.0,,3.0,,,2.0,,2.0,,4.0,6.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,3.0,,2.0,5.0,,,6.0,,6.0,,
136,5,1,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,,3.0,,4.0,,4.0,,3.0,,,2.0,,1.0,,4.0,6.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,4.0,,3.0,2.0,,2.0,5.0,,,6.0,,7.0,,
137,5,1,,4.0,2.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,5.0,,5.0,,4.0,,,3.0,,2.0,,5.0,6.0,,6.0,,5.0,,5.0,,5.0,,,4.0,,,4.0,,3.0,2.0,,2.0,5.0,,,6.0,,6.0,,
138,5,1,,4.0,3.0,,3.0,3.0,,4.0,,,4.0,,,4.0,,5.0,,5.0,,4.0,,,3.0,,3.0,,4.0,6.0,,6.0,,6.0,,6.0,,5.0,,,5.0,,,4.0,,3.0,2.0,,2.0,5.0,,,5.0,,6.0,,
139,5,1,,6.0,4.0,,4.0,4.0,,4.0,,,5.0,,,5.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,5.0,6.0,,6.0,,5.0,,4.0,,4.0,,,3.0,,,2.0,,1.0,1.0,,0.0,5.0,,,6.0,,6.0,,
140,5,1,,6.0,3.0,,3.0,4.0,,4.0,,,4.0,,,5.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,6.0,5.0,,5.0,,4.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,0.0,6.0,,,5.0,,5.0,,
141,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,5.0,,,4.0,,3.0,,5.0,3.0,,4.0,,3.0,,2.0,,1.0,,,0.0,,,0.0,,0.0,0.0,,0.0,5.0,,,5.0,,3.0,,
142,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,2.0,,2.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
143,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
144,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,4.0,,4.0,1.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,1.0,,
145,5,1,,6.0,3.0,,2.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,1.0,,1.0,1.0,,1.0,3.0,,,2.0,,0.0,,
146,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,4.0,,4.0,,4.0,,3.0,,,2.0,,2.0,,3.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,1.0,,1.0,1.0,,1.0,2.0,,,2.0,,0.0,,
147,5,1,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,3.0,,2.0,,,1.0,,1.0,,3.0,4.0,,4.0,,5.0,,5.0,,4.0,,,3.0,,,3.0,,2.0,1.0,,1.0,3.0,,,4.0,,4.0,,
148,5,1,,4.0,2.0,,2.0,2.0,,2.0,,,2.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,4.0,5.0,,6.0,,6.0,,6.0,,6.0,,,5.0,,,5.0,,4.0,3.0,,3.0,5.0,,,6.0,,5.0,,
149,5,1,,4.0,1.0,,1.0,1.0,,2.0,,,2.0,,,3.0,,4.0,,5.0,,3.0,,,2.0,,2.0,,5.0,5.0,,6.0,,6.0,,5.0,,5.0,,,5.0,,,4.0,,3.0,2.0,,2.0,5.0,,,6.0,,5.0,,
150,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,4.0,,,5.0,,5.0,,5.0,,4.0,,,3.0,,3.0,,5.0,6.0,,6.0,,5.0,,5.0,,5.0,,,5.0,,,4.0,,3.0,2.0,,2.0,6.0,,,6.0,,6.0,,
151,5,1,,4.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,5.0,5.0,,6.0,,5.0,,5.0,,4.0,,,4.0,,,3.0,,2.0,2.0,,1.0,5.0,,,5.0,,5.0,,
152,5,1,,5.0,3.0,,3.0,4.0,,4.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,5.0,5.0,,6.0,,5.0,,4.0,,3.0,,,2.0,,,2.0,,1.0,0.0,,0.0,5.0,,,6.0,,5.0,,
153,5,1,,6.0,3.0,,3.0,4.0,,4.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,6.0,4.0,,5.0,,4.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,0.0,,0.0,5.0,,,5.0,,4.0,,
154,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,4.0,,3.0,,1.0,,1.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
155,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
156,5,1,,6.0,3.0,,2.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,0.0,,
157,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,1.0,,
158,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
159,5,1,,6.0,2.0,,2.0,2.0,,2.0,,,2.0,,,3.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
160,5,1,,5.0,2.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,,3.0,,2.0,,4.0,0.0,,0.0,,0.0,,0.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,,,2.0,,0.0,,
161,5,1,,4.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,4.0,,3.0,,,3.0,,2.0,,4.0,4.0,,5.0,,5.0,,4.0,,4.0,,,3.0,,,3.0,,2.0,2.0,,2.0,4.0,,,4.0,,4.0,,
162,5,1,,4.0,1.0,,1.0,1.0,,2.0,,,2.0,,,2.0,,3.0,,3.0,,3.0,,,2.0,,1.0,,4.0,4.0,,4.0,,4.0,,3.0,,3.0,,,3.0,,,2.0,,1.0,1.0,,1.0,4.0,,,4.0,,4.0,,
163,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,4.0,,4.0,,4.0,,5.0,,,4.0,,3.0,,5.0,4.0,,4.0,,4.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,0.0,5.0,,,5.0,,4.0,,
164,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,,4.0,,,4.0,,3.0,2.0,,1.0,5.0,,,6.0,,5.0,,
165,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,5.0,,5.0,,4.0,,4.0,,3.0,,,3.0,,,2.0,,1.0,1.0,,0.0,5.0,,,6.0,,5.0,,
166,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,6.0,4.0,,4.0,,3.0,,3.0,,3.0,,,2.0,,,2.0,,1.0,1.0,,0.0,5.0,,,5.0,,4.0,,
167,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
168,5,1,,6.0,3.0,,3.0,3.0,,4.0,,,4.0,,,5.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,3.0,,
169,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,1.0,,
170,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,4.0,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,3.0,,0.0,,
171,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
172,5,1,,6.0,3.0,,2.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
173,5,1,,6.0,2.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,3.0,,,2.0,,0.0,,
174,5,1,,4.0,1.0,,1.0,1.0,,2.0,,,2.0,,,2.0,,3.0,,3.0,,3.0,,,2.0,,2.0,,4.0,4.0,,4.0,,4.0,,3.0,,3.0,,,2.0,,,1.0,,1.0,0.0,,0.0,4.0,,,4.0,,4.0,,
175,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,4.0,,4.0,,4.0,,3.0,,3.0,,,3.0,,,2.0,,1.0,1.0,,1.0,5.0,,,5.0,,4.0,,
176,5,1,,5.0,2.0,,2.0,2.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,4.0,,4.0,,4.0,,3.0,,3.0,,,2.0,,,1.0,,1.0,0.0,,0.0,5.0,,,5.0,,4.0,,
177,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,5.0,,5.0,,,4.0,,3.0,,5.0,4.0,,3.0,,3.0,,2.0,,2.0,,,1.0,,,0.0,,0.0,0.0,,0.0,5.0,,,5.0,,4.0,,
178,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,3.0,,3.0,,2.0,,2.0,,2.0,,,1.0,,,1.0,,0.0,0.0,,0.0,5.0,,,4.0,,3.0,,
179,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,5.0,2.0,,2.0,,2.0,,1.0,,1.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,2.0,,
180,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,5.0,2.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,4.0,,,4.0,,2.0,,
181,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,5.0,1.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,1.0,,
182,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,4.0,,5.0,1.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,1.0,,
183,5,1,,7.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,6.0,,,4.0,,4.0,,5.0,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,0.0,,
184,5,1,,5.0,2.0,,2.0,2.0,,2.0,,,3.0,,,3.0,,4.0,,3.0,,4.0,,,3.0,,3.0,,4.0,1.0,,2.0,,1.0,,1.0,,1.0,,,0.0,,,0.0,,0.0,0.0,,0.0,4.0,,,3.0,,1.0,,
185,5,1,,5.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,2.0,,3.0,,3.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,1.0,,1.0,5.0,,,4.0,,2.0,,
186,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,4.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,5.0,2.0,,3.0,,2.0,,1.0,,1.0,,,1.0,,,1.0,,0.0,0.0,,0.0,5.0,,,4.0,,2.0,,
187,5,1,,6.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,5.0,,4.0,,5.0,,,4.0,,3.0,,6.0,2.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,0.0,,0.0,5.0,,,4.0,,2.0,,
