polygon_unique_id,pixel_id_num,x,y,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+27,di_t+28,di_t+29,di_t+3,di_t+30,di_t+31,di_t+32,di_t+33,di_t+34,di_t+35,di_t+36,di_t+37,di_t+38,di_t+4,di_t+40,di_t+41,di_t+42,di_t+43,di_t+44,di_t+45,di_t+46,di_t+47,di_t+48,di_t+49,di_t+5,di_t+50,di_t+51,di_t+52,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,Flight_Date
11,294,4439405.0,3032375.0,2,,2.0,3.0,,3.0,3.0,,3.0,,,3.0,,,2.0,,2.0,,2.0,,3.0,,4.0,2.0,,,5.0,,1.0,,6.0,,4.0,,,0.0,,0.0,,1.0,,1.0,,3.0,,,0.0,,4.0,,4.0,,1.0,2.0,,2.0,,2.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,3.0,,3.0,,,2.0,,2.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,2.0,,,2023-08-19
11,295,4439385.0,3032365.0,2,,2.0,4.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,3.0,,4.0,2.0,,,4.0,,1.0,,4.0,,3.0,,,0.0,,-1.0,,1.0,,1.0,,3.0,,,0.0,,3.0,,4.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,2.0,,3.0,,,3.0,,3.0,,,3.0,,2.0,,1.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2023-08-19
11,296,4439395.0,3032365.0,2,,3.0,4.0,,3.0,3.0,,3.0,,,3.0,,,2.0,,2.0,,2.0,,3.0,,5.0,3.0,,,5.0,,1.0,,6.0,,5.0,,,0.0,,0.0,,2.0,,1.0,,4.0,,,1.0,,4.0,,4.0,,2.0,3.0,,2.0,,2.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,3.0,,,3.0,,2.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,3.0,,,2023-08-19
11,297,4439405.0,3032365.0,2,,2.0,4.0,,3.0,3.0,,3.0,,,3.0,,,2.0,,2.0,,2.0,,3.0,,4.0,3.0,,,5.0,,1.0,,6.0,,4.0,,,0.0,,0.0,,1.0,,1.0,,4.0,,,1.0,,4.0,,4.0,,2.0,3.0,,2.0,,2.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,3.0,,,3.0,,2.0,,1.0,,1.0,,,0.0,2.0,,0.0,,,3.0,,,2023-08-19
11,298,4439385.0,3032355.0,2,,2.0,4.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,4.0,,5.0,3.0,,,5.0,,1.0,,4.0,,3.0,,,-1.0,,-1.0,,1.0,,1.0,,4.0,,,0.0,,4.0,,5.0,,2.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,3.0,,,2.0,,2.0,,1.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2023-08-19
11,299,4439395.0,3032355.0,2,,3.0,4.0,,3.0,3.0,,3.0,,,3.0,,,3.0,,3.0,,3.0,,4.0,,5.0,4.0,,,5.0,,1.0,,5.0,,4.0,,,0.0,,0.0,,2.0,,1.0,,5.0,,,1.0,,5.0,,4.0,,3.0,3.0,,3.0,,3.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,2.0,,3.0,3.0,,3.0,,3.0,,,3.0,,3.0,,,2.0,,2.0,,1.0,,1.0,,,0.0,3.0,,1.0,,,3.0,,,2023-08-19
11,300,4439405.0,3032355.0,2,,3.0,4.0,,3.0,3.0,,3.0,,,3.0,,,3.0,,3.0,,3.0,,4.0,,4.0,4.0,,,5.0,,1.0,,5.0,,4.0,,,0.0,,0.0,,2.0,,1.0,,5.0,,,1.0,,5.0,,4.0,,3.0,3.0,,3.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,3.0,,3.0,3.0,,3.0,,3.0,,,3.0,,3.0,,,3.0,,2.0,,1.0,,1.0,,,0.0,3.0,,1.0,,,3.0,,,2023-08-19
11,301,4439385.0,3032345.0,2,,2.0,4.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,3.0,,4.0,3.0,,,4.0,,1.0,,3.0,,2.0,,,-1.0,,-1.0,,1.0,,1.0,,4.0,,,0.0,,4.0,,4.0,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,0.0,,0.0,,,-1.0,1.0,,-1.0,,,1.0,,,2023-08-19
11,302,4439395.0,3032345.0,2,,3.0,4.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,3.0,,4.0,4.0,,,4.0,,1.0,,3.0,,3.0,,,0.0,,0.0,,2.0,,1.0,,4.0,,,1.0,,4.0,,4.0,,3.0,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,3.0,,3.0,3.0,,3.0,,3.0,,,3.0,,3.0,,,2.0,,2.0,,1.0,,1.0,,,0.0,3.0,,0.0,,,3.0,,,2023-08-19
11,303,4439405.0,3032345.0,2,,3.0,4.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,3.0,,4.0,4.0,,,4.0,,1.0,,3.0,,3.0,,,0.0,,0.0,,2.0,,1.0,,4.0,,,1.0,,4.0,,4.0,,3.0,3.0,,3.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,3.0,,3.0,3.0,,3.0,,3.0,,,3.0,,3.0,,,3.0,,2.0,,1.0,,1.0,,,1.0,3.0,,0.0,,,3.0,,,2023-08-19
11,304,4439415.0,3032345.0,2,,2.0,4.0,,4.0,4.0,,4.0,,,4.0,,,4.0,,3.0,,3.0,,4.0,,4.0,3.0,,,4.0,,1.0,,2.0,,3.0,,,-1.0,,0.0,,1.0,,1.0,,3.0,,,0.0,,4.0,,4.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,3.0,3.0,,3.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,1.0,,1.0,,,1.0,2.0,,0.0,,,2.0,,,2023-08-19
11,305,4439385.0,3032335.0,2,,2.0,3.0,,3.0,3.0,,3.0,,,3.0,,,2.0,,2.0,,3.0,,3.0,,4.0,2.0,,,4.0,,0.0,,2.0,,1.0,,,-1.0,,-1.0,,0.0,,0.0,,4.0,,,0.0,,4.0,,4.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,1.0,1.0,,1.0,1.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,0.0,,0.0,,,-1.0,1.0,,0.0,,,0.0,,,2023-08-19
11,306,4439395.0,3032335.0,2,,3.0,4.0,,3.0,3.0,,3.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,-1.0,,0.0,,1.0,,4.0,,,0.0,,4.0,,4.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,1.0,,,1.0,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,2.0,,,2023-08-19
11,307,4439405.0,3032335.0,2,,3.0,4.0,,3.0,3.0,,3.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,4.0,4.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,-1.0,,0.0,,1.0,,4.0,,,0.0,,4.0,,4.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,2.0,,,2023-08-19
11,308,4439415.0,3032335.0,2,,3.0,5.0,,4.0,4.0,,4.0,,,4.0,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,,4.0,,1.0,,3.0,,2.0,,,-1.0,,0.0,,1.0,,1.0,,3.0,,,0.0,,5.0,,5.0,,2.0,2.0,,2.0,,2.0,,2.0,,3.0,,,3.0,,,3.0,,3.0,3.0,,3.0,3.0,,3.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,2.0,,1.0,,,1.0,3.0,,1.0,,,2.0,,,2023-08-19
11,309,4439395.0,3032325.0,2,,3.0,5.0,,4.0,4.0,,4.0,,,4.0,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,,4.0,,1.0,,3.0,,2.0,,,0.0,,0.0,,1.0,,1.0,,5.0,,,1.0,,5.0,,5.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,2.0,,2.0,3.0,,2.0,,2.0,,,2.0,,3.0,,,2.0,,2.0,,1.0,,1.0,,,0.0,3.0,,0.0,,,2.0,,,2023-08-19
11,310,4439405.0,3032325.0,2,,3.0,4.0,,4.0,4.0,,4.0,,,3.0,,,3.0,,3.0,,3.0,,4.0,,4.0,4.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,0.0,,1.0,,1.0,,4.0,,,0.0,,5.0,,5.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,1.0,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,2.0,,,2023-08-19
11,311,4439415.0,3032325.0,2,,3.0,5.0,,5.0,5.0,,5.0,,,5.0,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,,4.0,,1.0,,3.0,,1.0,,,-1.0,,0.0,,1.0,,1.0,,4.0,,,0.0,,5.0,,5.0,,3.0,3.0,,3.0,,2.0,,3.0,,3.0,,,3.0,,,3.0,,3.0,3.0,,3.0,3.0,,3.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,2.0,,1.0,,,1.0,3.0,,1.0,,,3.0,,,2023-08-19
11,312,4439425.0,3032325.0,2,,3.0,5.0,,4.0,4.0,,4.0,,,4.0,,,4.0,,4.0,,4.0,,4.0,,4.0,3.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,0.0,,1.0,,1.0,,3.0,,,0.0,,4.0,,5.0,,2.0,2.0,,2.0,,2.0,,3.0,,3.0,,,3.0,,,3.0,,3.0,3.0,,3.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,2.0,,1.0,,,1.0,2.0,,1.0,,,2.0,,,2023-08-19
11,313,4439405.0,3032315.0,2,,2.0,3.0,,3.0,3.0,,3.0,,,3.0,,,2.0,,2.0,,2.0,,3.0,,3.0,2.0,,,3.0,,0.0,,1.0,,0.0,,,-2.0,,0.0,,0.0,,0.0,,2.0,,,-1.0,,3.0,,4.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2023-08-19
11,314,4439415.0,3032315.0,2,,3.0,5.0,,5.0,4.0,,4.0,,,4.0,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,1.0,,1.0,,1.0,,3.0,,,0.0,,5.0,,5.0,,3.0,2.0,,2.0,,2.0,,2.0,,3.0,,,3.0,,,4.0,,4.0,3.0,,3.0,3.0,,3.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,,2.0,3.0,,1.0,,,2.0,,,2023-08-19
11,315,4439425.0,3032315.0,2,,3.0,5.0,,4.0,4.0,,4.0,,,4.0,,,3.0,,3.0,,3.0,,4.0,,3.0,3.0,,,3.0,,1.0,,2.0,,1.0,,,-1.0,,0.0,,0.0,,1.0,,2.0,,,0.0,,4.0,,5.0,,3.0,2.0,,2.0,,2.0,,3.0,,3.0,,,4.0,,,4.0,,4.0,4.0,,3.0,3.0,,3.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,3.0,,2.0,,,1.0,3.0,,1.0,,,2.0,,,2023-08-19
11,316,4439415.0,3032305.0,2,,3.0,5.0,,5.0,5.0,,5.0,,,5.0,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,,4.0,,1.0,,3.0,,2.0,,,-1.0,,1.0,,1.0,,1.0,,3.0,,,0.0,,5.0,,5.0,,3.0,2.0,,2.0,,2.0,,3.0,,3.0,,,3.0,,,4.0,,4.0,4.0,,3.0,3.0,,3.0,,3.0,,,2.0,,2.0,,,2.0,,2.0,,3.0,,2.0,,,2.0,3.0,,1.0,,,2.0,,,2023-08-19
12,317,4426865.0,3020295.0,1,,5.0,4.0,,5.0,5.0,,,4.0,,4.0,,,4.0,,4.0,,4.0,,5.0,,,5.0,4.0,,3.0,,3.0,,2.0,,2.0,,2.0,,,3.0,,1.0,,1.0,,1.0,6.0,,1.0,,,,5.0,,4.0,0.0,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,3.0,,2.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,2.0,,0.0,,,,2.0,,2023-06-04
12,318,4426855.0,3020285.0,1,,6.0,7.0,,6.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,6.0,4.0,,4.0,,5.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,7.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,2.0,,2023-06-04
12,319,4426865.0,3020285.0,1,,6.0,7.0,,7.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,7.0,4.0,,4.0,,5.0,,5.0,,5.0,,5.0,,,5.0,,2.0,,2.0,,2.0,9.0,,2.0,,,,8.0,,7.0,0.0,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,2.0,5.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,1.0,3.0,,1.0,,,,2.0,,2023-06-04
12,320,4426875.0,3020285.0,1,,7.0,6.0,,6.0,6.0,,,5.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,,7.0,3.0,,3.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,2.0,,2.0,,2.0,8.0,,2.0,,,,7.0,,7.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,321,4426835.0,3020275.0,1,,5.0,5.0,,5.0,5.0,,,5.0,,4.0,,,4.0,,5.0,,5.0,,6.0,,,5.0,6.0,,6.0,,6.0,,5.0,,3.0,,3.0,,,3.0,,1.0,,1.0,,1.0,6.0,,1.0,,,,5.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,1.0,1.0,,1.0,3.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,2.0,,0.0,,,,2.0,,2023-06-04
12,322,4426845.0,3020275.0,1,,5.0,6.0,,6.0,6.0,,,5.0,,6.0,,,6.0,,6.0,,6.0,,7.0,,,6.0,8.0,,7.0,,6.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,7.0,,1.0,,,,6.0,,6.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,4.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,2.0,,0.0,,,,2.0,,2023-06-04
12,323,4426855.0,3020275.0,1,,6.0,6.0,,6.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,6.0,4.0,,4.0,,5.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,6.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,4.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,2.0,,0.0,,,,2.0,,2023-06-04
12,324,4426865.0,3020275.0,1,,7.0,7.0,,7.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,7.0,4.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,5.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,7.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,2.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,2.0,,2023-06-04
12,325,4426875.0,3020275.0,1,,6.0,6.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,,7.0,3.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,6.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,2.0,,2023-06-04
12,326,4426825.0,3020265.0,1,,6.0,5.0,,5.0,5.0,,,5.0,,5.0,,,5.0,,5.0,,5.0,,6.0,,,6.0,7.0,,6.0,,6.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,7.0,,1.0,,,,6.0,,6.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,327,4426835.0,3020265.0,1,,7.0,6.0,,6.0,5.0,,,4.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,,8.0,3.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,6.0,,7.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,2.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,328,4426845.0,3020265.0,1,,7.0,7.0,,6.0,6.0,,,4.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,8.0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,8.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,1.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,329,4426855.0,3020265.0,1,,7.0,7.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,2.0,,,8.0,2.0,,3.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,8.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,330,4426865.0,3020265.0,1,,7.0,7.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,2.0,,,7.0,2.0,,3.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,7.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,331,4426875.0,3020265.0,1,,6.0,6.0,,6.0,5.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,,7.0,2.0,,3.0,,3.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,6.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,332,4426885.0,3020265.0,1,,6.0,6.0,,6.0,5.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,2.0,,,7.0,2.0,,3.0,,4.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,6.0,8.0,,1.0,,,,7.0,,6.0,1.0,,0.0,,-1.0,,-1.0,,0.0,,,0.0,,0.0,,,0.0,1.0,,1.0,5.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,1.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,333,4426805.0,3020255.0,1,,5.0,3.0,,4.0,4.0,,,5.0,,6.0,,,6.0,,7.0,,8.0,,8.0,,,5.0,7.0,,5.0,,4.0,,2.0,,2.0,,2.0,,,3.0,,1.0,,1.0,,4.0,5.0,,1.0,,,,4.0,,4.0,1.0,,1.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,4.0,,2.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,334,4426815.0,3020255.0,1,,6.0,5.0,,5.0,5.0,,,5.0,,5.0,,,5.0,,6.0,,6.0,,7.0,,,6.0,8.0,,7.0,,6.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,7.0,,1.0,,,,6.0,,6.0,1.0,,1.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,335,4426825.0,3020255.0,1,,6.0,6.0,,6.0,5.0,,,5.0,,6.0,,,6.0,,6.0,,7.0,,7.0,,,6.0,8.0,,7.0,,7.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,7.0,,1.0,,,,6.0,,6.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,336,4426835.0,3020255.0,1,,7.0,6.0,,6.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,8.0,4.0,,4.0,,5.0,,5.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,7.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,6.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,4.0,,2023-06-04
12,337,4426845.0,3020255.0,1,,7.0,7.0,,6.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,,8.0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,5.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,8.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,6.0,,1.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,338,4426855.0,3020255.0,1,,7.0,7.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,2.0,,,8.0,2.0,,3.0,,4.0,,4.0,,4.0,,4.0,,,5.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,8.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,2.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,339,4426865.0,3020255.0,1,,7.0,7.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,,7.0,2.0,,2.0,,3.0,,4.0,,4.0,,4.0,,,4.0,,1.0,,1.0,,1.0,8.0,,1.0,,,,7.0,,7.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,340,4426875.0,3020255.0,1,,6.0,6.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,,7.0,2.0,,3.0,,3.0,,4.0,,4.0,,4.0,,,4.0,,2.0,,2.0,,2.0,8.0,,2.0,,,,7.0,,6.0,1.0,,0.0,,-1.0,,-1.0,,0.0,,,0.0,,0.0,,,0.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
12,341,4426885.0,3020255.0,1,,6.0,6.0,,6.0,6.0,,,4.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,,7.0,2.0,,3.0,,3.0,,4.0,,4.0,,4.0,,,4.0,,2.0,,2.0,,6.0,8.0,,2.0,,,,7.0,,6.0,0.0,,-1.0,,-1.0,,-1.0,,-1.0,,,0.0,,0.0,,,0.0,0.0,,1.0,5.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,,0.0,4.0,,0.0,,,,3.0,,2023-06-04
12,342,4426795.0,3020245.0,1,,5.0,4.0,,3.0,3.0,,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,,5.0,2.0,,2.0,,3.0,,3.0,,3.0,,3.0,,,4.0,,1.0,,1.0,,3.0,6.0,,1.0,,,,6.0,,6.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,,2.0,,,2.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,,,3.0,,2023-06-04
